9 9 9 -1
9 9 9 9
8 1 9 -1
9 9 9 -1
9 -2 9 0
8 9 9 -1
-1 -1 -1 -1
4 -2 6 0
-1 -1 -1 -1
1 9 9 -1
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
9 9 9 9
8 9 9 -1
9 2 9 -1
9 3 9 -1
9 3 9 -1
9 5 9 -1
9 0 9 -1
8 2 9 -1
9 9 9 -1
9 9 8 -1
9 9 9 -1
9 9 2 -1
4 2 9 -1
9 9 9 -1
9 9 8 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 8 0
9 2 9 -1
9 9 9 0
9 9 9 -1
9 9 1 -1
9 9 9 -1
9 9 9 -1
9 2 9 9
9 4 9 -1
-1 -1 -1 -1
-1 -1 -1 -1
9 9 9 -1
9 8 9 -1
1 9 9 -1
9 9 9 4
2 9 2 -1
9 0 9 -1
9 9 9 -1
8 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
1 1 9 4
9 9 9 -1
9 9 9 9
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 -2 9 0
9 5 9 -1
1 2 9 -1
9 9 9 -1
9 9 0 -1
0 0 0 0
9 8 9 -1
9 8 9 -1
9 9 9 -1
9 9 9 -1
9 2 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
1 0 1 -1
9 2 8 9
9 -2 9 0
9 9 9 -1
2 2 2 1.5
2 2 0.31 1.44
2 2 2 1.46
2 9 2 -1
9 9 9 0
2 2 0.36 1.47
9 9 9 -1
2 2 2 1.46
8 0 9 -1
1 2 9 -1
9 9 9 9
9 9 0 -1
-1 -1 -1 0.0
-1 -1 -1 -1
9 9 9 -1
9 8 9 -1
9 9 9 -1
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
1 9 4 -1
2 4 2 -1
2 0.59 2 2.12
3 9 2 9
2 9 9 -1
9 9 9 0
9 9 8 -1
9 8 9 9
9 9 8 9
9 9 9 0
9 9 9 8
9 9 9 9
9 9 0 9
9 9 8 9
8 1 9 9
9 9 9 9
9 9 9 -1
8 9 9 -1
9 9 9 9
9 9 9 9
9 9 9 9
9 9 9 9
9 9 9 -1
9 9 2 0
9 9 7 9
9 9 9 9
9 9 9 -1
9 9 9 -1
9 1 9 -1
8 9 8 8
9 9 9 9
9 9 9 9
-1 -1 -1 0.0
9 9 9 -1
3 9 9 0
2 0.61 0.42 2.2
2 2 0.38 2.38
9 0 9 -1
9 8 9 0
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
-1 -1 -1 -1
9 9 9 -1
9 3 9 -1
9 9 9 0
9 9 9 -1
9 9 9 -1
2 9 1 -1
9 9 9 -1
9 9 9 -1
9 2 1 -1
9 9 9 -1
9 9 0 -1
2 9 1 -1
9 2 9 -1
9 9 9 -1
9 3 9 -1
-1 -1 -1 -1
9 9 9 9
9 9 9 -1
2 2 2 -1
9 8 9 -1
2 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 1 9 9
9 9 9 9
9 9 9 8
9 9 9 9
9 9 9 -1
9 9 9 -1
-1 -1 -1 0.0
2 9 3 -1
0.534482759 0 0 2.211702827
9 5 9 2.209642075
9 9 9 -1
9 9 9 -1
-1 -1 -1 -1
-1 -1 -1 -1
9 1 9 -1
8 9 9 -1
9 9 9 -1
-1 -1 -1 -1
9 9 9 9
9 9 9 9
9 9 9 -1
8 9 9 -1
9 8 9 9
-1 -1 -1 -1
9 2 9 -1
9 9 9 -1
9 9 9 9
-1 -1 -1 -1
9 9 9 -1
9 9 9 9
9 8 9 8
9 9 9 8
9 9 0 -1
9 1 9 9
8 9 9 9
9 1 9 8
9 9 9 9
9 9 9 9
9 9 9 8
9 9 9 9
9 9 8 -1
9 9 9 9
0.368715084 9 0.439478585 2.12937884
9 9 5 -1
9 9 9 9
-1 -1 -1 -1
8 9 9 9
9 9 9 9
-1 -1 -1 -1
-1 -1 -1 -1
-1 -1 -1 -1
9 9 8 8
9 9 9 9
9 9 9 9
9 9 9 -1
9 9 9 -1
4 3 5 -1
0.22 0.46 0.16 3.06
9 9 9 9
0.21 0.38 0.14 2.65
-1 -1 -1 -1
9 9 9 -1
3 1 3 -1
9 2 9 0
2 1.38 0.14 1.6
-1 -1 -1 -1
9 8 9 -1
9 9 9 0
9 9 9 0
9 9 9 -1
9 6 9 -1
9 9 9 -1
2 9 3 -1
-1 -1 -1 -1
9 9 9 -1
9 9 9 9
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
-1 -1 -1 -1
9 2 9 -1
9 1 9 -1
9 9 9 -1
1 4 9 -1
9 9 9 -1
9 1 8 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
3 9 2 -1
9 9 4 -1
9 9 9 -1
-1 -1 -1 -1
-1 -1 -1 -1
-1 -1 -1 -1
9 9 9 -1
9 9 9 0
9 9 9 -1
9 2 9 0
1 9 3 -1
9 9 9 -1
1 1 9 -1
8 9 9 -1
9 9 9 -1
9 3 9 -1
-1 -1 -1 -1
2 9 3 -1
9 9 9 -1
9 9 9 -1
9 9 9 9
9 0 9 -1
1 9 1 -1
8 9 9 4
3 9 6 9
-1 -1 -1 0.0
9 8 9 -1
9 9 8 -1
9 9 0 -1
9 9 9 9
-1 -1 -1 0.0
8 9 9 9
9 9 0 -1
9 9 9 -1
9 9 0 -1
9 9 0 8
-1 -1 -1 0.0
-1 -1 -1 -1
9 9 9 9
9 9 9 9
-1 -1 -1 0.0
9 9 0 -1
-1 -1 -1 -1
9 8 0 -1
9 9 9 9
9 9 0 -1
9 9 0 -1
-1 -1 -1 -1
8 9 9 0
8 9 9 -1
9 9 1 -1
9 9 9 -1
9 9 9 0
9 9 9 -1
9 9 9 -1
9 2 9 0
9 9 9 0
-1 -1 -1 0.0
9 9 9 9
9 8 9 9
9 9 9 8
9 9 9 9
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 0 -1
-1 -1 -1 0.0
9 9 8 9
9 9 8 9
-1 -1 -1 -1
1 9 0 -1
8 9 9 9
9 9 9 -1
3 8 5 -1
9 9 9 -1
9 8 9 0
9 9 9 -1
9 9 9 -1
9 9 9 -1
-1 -1 -1 -1
9 9 8 -1
9 4 9 9
5 9 9 9
4 9 5 9
9 9 9 9
4 9 3 9
9 9 9 9
9 5 9 9
9 9 9 -1
9 1 9 -1
9 0 9 -1
9 0 8 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 1 9 0
2 9 1 -1
5 9 3 -1
9 9 9 -1
9 9 9 9
9 9 9 9
9 9 9 9
-1 -1 -1 -1
9 9 9 9
9 9 9 9
9 2 9 2
9 9 9 9
9 2 8 0
0.29 1 1 2.0
2 2 2 2.02
2 2 0.45 2.02
1 0.88 0.53 1.69
9 9 9 -1
9 2 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 0
2 1.08 0.54 1.72
9 9 9 -1
2 0.66 0.54 1.87
2 2 2 2.03
2 2 0.62 1.43
2 1 0.61 1.5
0.42 2 0.51 1.48
2 2 2 2
2 0.38 2 2.49
3 2 0 9
9 9 9 -1
9 9 9 0
9 -2 9 0
0 -2 3 0
9 9 9 -1
2 9 3 -1
9 9 9 2
9 9 9 -1
-1 -1 -1 -1
9 9 9 -1
9 2 9 9
9 9 0 9
9 9 9 9
9 9 8 -1
9 9 9 -1
9 9 9 -1
9 1 9 -1
9 9 9 -1
-1 -1 -1 -1
-1 -1 -1 -1
9 9 9 9
9 9 9 9
9 9 1 9
9 8 9 9
9 8 9 9
9 9 9 9
9 0 1 9
9 9 9 9
9 9 9 -1
9 9 9 9
9 9 9 9
5 9 4 -1
8 9 9 -1
2 0.826086957 1 1.862422145
2 0.928571429 2 1.717003567
2 0.744186047 2 1.971933001
4 4 9 -1
9 9 8 -1
2 0 2 -1
9 9 9 -1
9 4 9 -1
9 9 9 -1
2 0.685714286 2 2.059756516
9 1 8 -1
0.21 1 2 1.993079585
2 0.852941176 2 1.917159763
3 9 3 -1
0.26 0.25 2 2.19
9 9 9 -1
9 9 2 -1
2 2 2 2.41
9 9 9 0
2 9 6 -1
0.26 0.52 0.15 2.37
-1 -1 -1 0.0
-1 -1 -1 -1
2 0.48 2 2.02
9 9 9 9
0 0 9 0
9 9 9 0
2 0 0.52 1.88
9 9 8 0
9 3 9 0
9 2 9 0
9 9 9 0
9 9 9 0
2 2 2 1.92
9 9 9 0
2 2 0.44 1.98
9 1 9 -1
0.25 0.72 0.44 1.99
8 9 6 -1
9 9 9 9
9 9 9 0
2 1 0.45 2.01
2 2 1 1.9
9 9 9 0
9 1 9 0
8 9 9 -1
9 9 9 9
2 2 1 1.9
9 9 9 0
0 0 9 0
9 -2 0 9
9 0 0 9
9 9 9 -1
9 4 9 0
9 9 9 -1
9 9 9 -1
9 9 9 9
3 9 3 -1
9 0 9 -1
9 1 9 -1
2 1.211538462 2 1.777777778
9 8 9 -1
9 9 9 0
9 9 9 9
9 9 8 8
1 0 0 -1
9 4 9 0
9 9 9 -1
9 9 9 -1
9 9 8 -1
9 9 9 -1
2 9 3 -1
9 9 9 -1
9 9 9 -1
9 9 8 -1
9 9 9 -1
9 2 9 -1
0.39 0.661016949 0 2.29
0.51 0.894736842 2 2.13
0.53 0.913793103 2 2.3
2 9 0.01 2.13
9 9 8 0
0.44 0.75862069 0 2.23
2 0 3 -1
9 9 9 8
0.35 0.729166667 0.15 2.06
2 2 0 2.1
9 9 8 -1
9 9 9 -1
9 3 9 9
9 9 8 9
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
-1 -1 -1 0.0
9 9 9 -1
9 -2 9 0
-1 -1 -1 -1
2 9 3 8
9 9 9 9
9 9 9 -1
9 9 1 9
9 9 8 -1
9 8 9 -1
9 8 9 9
9 9 9 6
1 9 3 -1
9 9 9 9
9 8 9 9
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 0
9 9 9 -1
8 9 9 0
9 9 9 0
9 1 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 0
8 9 9 9
9 9 9 -1
1 9 9 -1
9 9 9 0
9 2 9 -1
9 9 9 9
0.41 2.025147929 0 2.025147929
9 3 9 0
2 1.05 0 1.932778108
9 8 9 0
9 9 9 0
4 9 4 0
-1 -1 -1 0.0
8 8 9 -1
2 0.59 2 1.93
9 9 0 9
9 8 2 -1
2 0.807692308 1 2.48
2 2 2 2.22
-1 -1 -1 -1
0.27 0.574468085 0.19 2.4
9 9 9 -1
2 0.75 0.19 2.35
9 9 9 -1
0.36 2 0.14 2.43
0.33 0.647058824 0.19 2.44
9 8 9 -1
0.38 0.826086957 1 2.22
9 2 9 -1
9 9 9 -1
2 0.69 0.16 2.16
0.41 0.803921569 2 2.49
-1 -1 -1 -1
2 9 2 0
9 9 9 -1
0.39 2 0.16 2.75
0.29 0.66 0.25 2.13
2 0.55 2 2.69
2 9 0 -1
9 9 9 -1
-1 -1 -1 0.0
0.54 1.08 0.24 2.49
0.29 0.568627451 0.18 2.39
2 2 2 2.18
2 1 2 2.62
3 9 1 -1
9 9 9 -1
9 1 0 -1
9 4 9 -1
9 9 8 9
9 9 9 -1
9 1 9 0
9 9 9 -1
2 1 9 0
9 9 9 -1
9 9 9 0
9 9 9 0
-1 -1 -1 0.0
9 9 9 9
4 1 0 -1
0.34 1.096774194 0.49 1.99
0.36 1.125 0.4 1.9
2 9 2 0
0.32 1.032258065 1 2.06
0.32 0.941176471 0.44 2.19
0.29 0.805555556 0.41 2.33
9 4 9 9
9 9 9 9
9 9 9 -1
4 9 4 -1
9 4 1 -1
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
9 9 9 9
0 0 0 0
9 9 9 -1
-1 -1 -1 0.0
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
9 1 9 0
-1 -1 -1 0.0
9 9 9 -1
-1 -1 -1 -1
1 9 9 -1
-1 -1 -1 0.0
0 0 9 0
9 9 9 0
1 9 9 -1
9 9 9 -1
9 3 0 -1
9 9 9 0
9 9 9 -1
8 8 9 -1
9 9 9 -1
2 8 3 0
3 9 9 -1
9 9 9 9
5 9 9 -1
9 3 9 9
2 9 9 -1
9 9 9 -1
9 3 9 -1
2 1.765957447 2 1.482041588
1 9 9 -1
8 9 9 -1
0.41 0.91 0.37 2.51
9 1 8 -1
9 9 9 -1
1 9 1 -1
9 1 9 -1
-1 -1 -1 0.0
6 1 5 -1
9 0 9 0
9 9 9 9
9 9 9 9
-1 -1 -1 -1
9 9 9 -1
8 9 9 -1
-1 -1 -1 -1
-1 -1 -1 0.0
0.26 0.52 0.29 2.12
9 9 9 9
-1 -1 -1 -1
4 3 3 0
9 0 9 0
0 -2 3 0
2 -2 2 0
-1 -1 -1 -1
-1 -1 -1 0.0
9 9 9 -1
0.15 0.441176471 0.41 1.99
2 0.459459459 0.32 1.96
0.22 0.564102564 2 2.078961601
9 9 0 -1
2 9 1 0
9 9 9 -1
9 8 9 7
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 2 0 -1
-1 -1 -1 -1
9 9 9 9
-1 -1 -1 -1
9 2 9 -1
-1 -1 -1 -1
9 9 9 -1
9 9 0 9
-1 -1 -1 -1
9 9 9 -1
1 2 9 -1
9 9 9 -1
-1 -1 -1 -1
9 4 9 -1
-1 -1 -1 -1
9 9 9 -1
-1 -1 -1 -1
-1 -1 -1 -1
8 9 9 -1
6 9 6 -1
9 9 9 -1
8 9 9 -1
6 9 1 -1
9 9 9 0
4 9 4 -1
9 9 9 -1
9 9 9 -1
9 9 9 0
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 2 -1
9 5 9 -1
9 0 9 -1
9 2 9 0
9 9 9 -1
9 9 9 0
9 2 8 -1
9 2 9 0
9 9 9 -1
2 0 9 -1
9 9 9 0
9 8 8 -1
9 1 9 -1
9 9 9 0
9 1 9 -1
0 0 9 -1
9 9 9 -1
9 9 9 -1
9 2 9 -1
9 9 9 0
9 0 9 0
8 9 9 0
9 9 9 0
8 9 9 -1
9 9 9 0
9 9 9 0
9 9 9 -1
9 9 9 -1
9 1 9 -1
9 8 9 -1
-1 -1 -1 -1
9 9 9 -1
1 7 9 -1
-1 -1 -1 -1
9 9 9 -1
9 9 9 0
2 1 4 -1
9 9 9 -1
-1 -1 -1 -1
9 9 9 -1
3 9 2 -1
-1 -1 -1 -1
-1 -1 -1 -1
-1 -1 -1 -1
9 9 1 -1
9 3 9 9
9 2 9 -1
-1 -1 -1 -1
9 9 9 9
-1 -1 -1 0.0
3 9 3 -1
-1 -1 -1 -1
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 1 9 -1
-1 -1 -1 0.0
2 9 2 -1
9 9 0 -1
-1 -1 -1 0.0
9 1 9 -1
9 9 9 -1
0 0 9 0
9 9 9 -1
9 9 0 9
2 2 0.02 1.54
2 2 0 1.53
0.601106252 1.107871029 0.018137381 1.596043275
9 9 9 9
0 -2 0 0
2 2 0 1.58
2 2 0.03 1.49
0.770906589 1.418225285 0.041048769 1.571376119
0.782975524 1.52480885 0.114109097 1.566030112
0.750467187 1.361316052 0.006265802 1.602811324
8 9 9 9
-1 -1 -1 0.0
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
1 9 9 -1
-1 -1 -1 -1
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
9 9 9 8
9 9 9 -1
9 9 9 -1
1 9 1 0
-1 -1 -1 -1
0.45 2 0.37 1.9
9 9 9 -1
9 1 9 -1
9 9 9 9
9 3 9 9
5 9 9 9
9 9 9 -1
9 9 9 9
8 9 9 -1
9 9 9 9
9 9 9 9
9 9 9 9
9 9 9 -1
8 9 9 -1
9 8 9 0
9 9 9 8
9 9 9 -1
-1 -1 -1 -1
9 9 9 9
9 9 9 -1
-1 -1 -1 0.0
8 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 0
-1 -1 -1 0.0
9 8 2 9
6 9 6 -1
9 9 9 9
9 9 8 -1
2 9 2 -1
9 9 9 -1
-1 -1 -1 -1
-1 -1 -1 -1
9 9 9 4
9 0 9 0
9 9 8 9
9 9 8 9
8 3 9 -1
9 9 0 -1
1 9 1 9
1 9 1 -1
9 9 9 0
2 0.76 2 2.16
9 9 9 -1
2 0.92 0.34 2.37
-1 -1 -1 0.0
-1 -1 -1 0.0
2 9 3 -1
-1 -1 -1 0.0
-1 -1 -1 -1
9 9 0 6
9 9 9 -1
2 9 2 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 2 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 0
9 9 9 -1
9 9 9 -1
9 2 9 -1
9 9 9 -1
9 9 9 0
9 9 9 0
8 9 9 0
9 9 9 -1
8 9 9 0
9 9 9 0
9 9 9 -1
2 9 2 0
9 9 9 -1
9 9 9 0
9 8 9 -1
-1 -1 -1 -1
9 5 9 -1
9 9 9 -1
9 5 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 8 -1
9 4 9 -1
9 9 9 -1
8 9 9 -1
9 9 9 -1
9 9 9 -1
9 2 9 -1
9 9 9 0
9 9 9 -1
9 9 9 -1
8 9 9 -1
9 9 9 -1
9 9 9 -1
9 8 9 -1
9 9 9 0
9 9 9 -1
9 9 9 -1
9 9 9 -1
8 9 9 -1
3 9 2 -1
9 9 9 -1
9 9 9 -1
9 9 9 9
9 9 0 9
9 9 9 -1
9 1 9 -1
9 9 9 -1
-1 -1 -1 -1
9 9 8 9
9 1 8 9
9 1 9 -1
9 2 9 9
9 9 9 -1
9 6 9 -1
9 9 9 -1
9 9 9 -1
9 1 9 9
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 9
9 9 9 -1
9 9 8 -1
8 9 8 -1
9 9 9 7
9 9 9 -1
9 1 9 0
0.34 0.607142857 0.22 3.37
8 9 9 9
9 9 9 -1
9 0 9 -1
9 9 9 9
-1 -1 -1 -1
9 9 9 0
2 0.49 0.03 1.82
3 0 0 -1
0.43 0.75 0 1.9
9 8 9 -1
1 9 3 -1
9 9 9 -1
9 9 9 -1
9 8 9 -1
9 8 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
8 9 9 -1
2 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 8 -1
9 9 9 -1
-1 -1 -1 -1
2 2 0 2.39
0.628627164 1.081602685 0.039258717 2.008086817
0.513360359 0.886755515 0.015605248 2.096765419
9 9 8 9
9 1 9 -1
9 9 9 0
9 9 9 8
9 9 9 9
9 9 9 -1
-1 -1 -1 -1
0.24 1.2 0.56 1.98
2 0.821428571 0.51 2.070791196
2 0.685714286 2 2.171745152
2 2 2 1.94005102
0.17 0.447368421 1 2.201873049
2 0.542857143 1 2.25
2 1 2 2.136094675
9 9 9 -1
9 1 9 9
9 0 9 -1
9 9 9 -1
9 9 8 8
8 9 9 9
9 9 9 9
9 9 9 9
2 2 1 2.35
2 9 3 -1
9 9 9 1.971933001
2 9 3 -1
9 9 9 -1
9 9 9 -1
9 0 9 -1
9 9 9 -1
-1 -1 -1 0.0
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
-1 -1 -1 0.0
8 9 9 -1
9 8 9 9
8 9 9 8
9 1 9 -1
9 9 9 -1
2 2 2 1.95
9 9 9 9
9 9 9 9
9 3 9 -1
9 5 9 9
7 9 9 9
9 9 9 -1
9 9 9 -1
9 9 9 0
9 2 9 -1
2 9 2 -1
2 9 4 -1
0.3 0.517241379 0.03 2.21
0.36 0.6 0.01 2.22
2 0.614035088 0 2
9 9 9 9
9 9 9 9
9 9 9 -1
9 9 8 -1
2 1.170731707 0.27 1.758506616
1 0.816326531 1 1.719967751
9 9 9 -1
3 9 4 -1
9 9 9 -1
1 1 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 4 9 4
-1 -1 -1 0.0
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
0.494127936 1.38723255 0.346951524 1.760724852
9 9 9 -1
9 9 9 -1
2 2 0.34 1.66
1 9 3 0
3 9 3 -1
0 0 9 0
9 9 1 -1
9 1 9 -1
9 9 9 -1
9 9 0 0
9 1 9 -1
1 1 1 -1
-1 -1 -1 -1
9 9 9 -1
9 9 1 -1
9 9 9 -1
9 9 9 9
9 9 9 -1
0.58 1.58979206 2 1.58979206
9 9 9 9
9 9 9 -1
9 9 9 -1
9 8 9 -1
8 1 9 -1
-1 -1 -1 -1
9 9 2 -1
9 9 9 -1
8 9 9 -1
9 9 9 0
9 9 9 -1
9 0 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 0 -1
4 8 9 -1
8 9 9 -1
9 0 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 0 -1
9 9 9 -1
-1 -1 -1 0.0
9 9 9 -1
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
8 9 9 -1
9 9 9 -1
9 9 9 9
-1 -1 -1 0.0
9 9 0 9
0 9 9 0
9 9 9 9
9 9 9 4
0.848370533 2.119926682 0.265744525 1.509604693
9 1 8 9
0.949172018 2.129017586 0.200270362 1.433520294
8 9 9 -1
-1 -1 -1 -1
9 9 9 9
9 8 9 9
-1 -1 -1 0.0
-1 -1 -1 -1
-1 -1 -1 -1
8 9 9 -1
-1 -1 -1 -1
-1 -1 -1 -1
9 9 9 -1
9 9 9 9
9 1 8 9
9 9 9 9
-1 -1 -1 0.0
9 9 9 -1
9 5 9 9
9 0 9 -1
8 9 9 -1
9 9 9 0
9 9 9 -1
9 1 9 -1
9 9 0 -1
9 9 1 -1
0 0 3 -1
9 9 9 9
9 9 9 -1
-1 -1 -1 -1
9 1 9 -1
-1 -1 -1 -1
9 9 8 -1
9 9 9 -1
8 9 8 -1
9 9 9 -1
2 9 2 -1
9 9 8 -1
-1 -1 -1 -1
9 3 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 8 -1
2 1 1 -1
9 8 9 -1
9 9 9 -1
1 0 3 -1
9 0 9 0
9 1 9 0
-1 -1 -1 0.0
9 9 9 -1
9 9 9 -1
-1 -1 -1 -1
9 0 9 -1
9 1 2 -1
9 2 9 0
-1 -1 -1 -1
-1 -1 -1 0.0
9 9 9 -1
9 9 9 -1
0 0 9 0
9 9 9 0
9 9 9 0
9 9 9 0
9 8 9 -1
0.64 1.488372093 0.29 1.57
0.83 2.862068966 0.52 1.47
9 9 9 -1
9 4 9 0
9 9 9 -1
9 8 8 -1
9 9 9 -1
0.62 1.62 0.32 1.39
2 2 0.18 1.44
2 2 0 1.46
1 2 1 1.45
2 3 1 -1
1 9 9 -1
1 9 4 -1
9 9 0 -1
9 0 9 -1
9 9 9 0
2 1.08 0.01 2.25
-1 -1 -1 -1
9 9 9 0
9 9 9 -1
9 9 9 -1
9 9 8 -1
1 4 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
8 0 9 -1
9 3 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 1 9 0
9 9 9 0
9 9 8 0
9 9 3 0
3 2 9 -1
-1 -1 -1 -1
9 9 9 9
-1 -1 -1 -1
9 9 9 -1
9 9 9 9
9 9 8 -1
9 9 9 9
9 9 9 9
1 5 8 -1
-1 -1 -1 -1
9 9 9 9
9 9 8 8
9 9 9 9
-1 -1 -1 -1
9 9 9 9
0.34 0.723404255 0.26 2.094875346
2 8 3 0
0.29 0.630434783 0.18 1.804410782
9 9 9 0
9 2 9 -1
9 0 8 -1
-1 -1 -1 0.0
9 9 9 0
9 9 9 0
9 4 8 0
9 9 9 -1
2 0.63 0.26 1.71
-1 -1 -1 0.0
9 9 9 -1
9 9 0 9
9 -2 9 0
9 9 9 -1
-1 -1 -1 -1
4 9 1 9
2 9 2 -1
9 9 2 -1
9 9 9 0
2 0.93 2 1.83
2 1.43 2 1.63
-1 -1 -1 -1
9 9 9 0
2 1.08 0.33 1.69
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 2 9 -1
-1 -1 -1 0.0
-1 -1 -1 -1
9 9 9 -1
9 9 9 -1
9 2 9 -1
9 9 8 -1
8 3 4 -1
9 9 9 -1
-1 -1 -1 0.0
9 9 9 -1
-1 -1 -1 0.0
9 9 9 -1
-1 -1 -1 -1
-1 -1 -1 -1
9 9 9 0
-1 -1 -1 0.0
0.36 0.6 0 2.31
9 9 9 -1
0.43 0.728813559 0 1
0.34 0.62962963 0 2.5
9 9 9 -1
-1 -1 -1 0.0
9 9 9 -1
2 1 2 2.17
2 2 0.43 1.97
2 9 2 -1
3 9 4 -1
9 9 9 -1
0.242798354 0.786666667 0.471193416 1.802417509
1 9 2 -1
9 0 9 0
3 2 2 -1
9 9 9 9
0.21 0.78 1 1.77
9 0 1 -1
2 1 0.37 2
9 9 9 -1
3 2 1 9
9 2 9 0
1 9 8 0
2 2 0.35 2.13
9 9 9 9
9 9 9 -1
2 9 3 -1
9 9 9 -1
0.177419355 0.5 9 2.098436545
2 0.92 2 1.95
9 9 9 0
0.295 0.885 0.461666667 1.946998378
0.303030303 0.934579439 0.439393939 1.859504132
2 9 2 -1
9 9 9 9
0 0 9 0
2 9 3 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 2 9 -1
8 8 9 9
9 0 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
0.39 1.42 0.51 1.76
9 9 9 9
0.336538462 9 0.463942308 1.777777778
0.378823529 1.330578512 0.494117647 1.742072065
9 2 9 0
1 1.503759398 0.508 1.626926281
9 1 9 -1
0.38372093 1.71875 0.595348837 1.518049934
2 9 2 -1
9 9 9 -1
2 3 1 -1
9 9 9 -1
0 0 9 0
-1 -1 -1 -1
2 9 9 -1
0 0 9 0
9 9 9 -1
2 9 9 -1
9 1 9 -1
2 9 1 -1
0 0 9 -1
9 0 9 -1
9 9 9 -1
-1 -1 -1 0.0
-1 -1 -1 -1
-1 -1 -1 -1
8 9 9 -1
9 2 9 -1
9 2 4 -1
9 9 9 -1
-1 -1 -1 0.0
9 1 9 -1
4 9 5 -1
1 9 9 -1
2 9 3 9
9 1 9 -1
9 3 9 -1
9 1 9 -1
-1 -1 -1 -1
1 9 9 -1
0.37 0.880952381 0.25 1.95
9 9 9 0
0.32 0.64 0.16 2.2
0.33 0.6875 0.18 2.17
2 0.725490196 0.15 2.46
9 2 0 -1
0.32 0.744186047 0.23 1.93
2 0.78 2 1.93
8 2 9 -1
2 0.79 2 2.02
2 0.69 2 2.13
0.16 0.43 0.35 1.76
9 1 9 -1
8 9 9 9
1 1 9 0
9 9 9 -1
-1 -1 -1 -1
9 9 9 -1
2 2 2 1.8
1 0.58 2 2.28
-1 -1 -1 -1
-1 -1 -1 0.0
8 9 9 -1
0.17 0.38 2 2.33
-1 -1 -1 -1
1 0.59 1 1.93
2 0.52 2 1.99
2 0.65 2 1.76
-1 -1 -1 0.0
9 9 9 -1
9 9 9 -1
9 9 9 0
4 8 5 -1
9 9 9 -1
9 9 9 0
9 9 9 0
9 9 9 -1
1 9 1 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
9 9 9 -1
2 1 2 1.99
2 2 0.29 1.83
9 1 9 -1
9 9 0 9
9 9 9 -1
9 9 9 -1
2 2 0 2.52
9 9 0 9
9 9 8 0
2 0.92 0 2
9 9 9 -1
4 9 2 -1
9 1 9 -1
2 9 2 -1
9 9 9 8
9 9 9 -1
9 9 0 -1
